index_col	content	data	like	place	tags	comment
383	"🤗🤗🤗""《dream...》""누군가에게는 가슴 뛰는 열정.누군가에게는 막연한 환상.누군가에게는 해치워야 할 숙제.누군가에게는 가슴속에 묻어 둔 회한.그리고 나에게는 삶 그 자체, 바로 꿈이다.내꿈은ᆢ뭐였지???함덕본초불닭발/제주매운맛집/함덕맛집/함덕해수욕장맛집⛱함덕해수욕장🐓함덕매운맛집🐔open 오후4시 ~마지막주문10시40분까지🏝함덕해수욕장까지 도보로5분🏡제주 제주시 조천읍 신북로564🏜요리하는 시인,민턴매니아,바리스타🏝대표메뉴:무뼈닭발,국물닭발,소금구이날개봉,해물만두,오뎅탕🌱함덕해수욕장근처맛집,함덕서우봉🤳010-5303-7384👉배달의민족👈☘주문가능🌱포장가능(천원할인)https://url.kr/98k3nc#맛제주 #함덕해변 #함덕해변맛집#제주도동쪽맛집#함덕닭발매운맛집 #함덕서우봉#제주도맛집 #함덕본초불닭#조천맛집 #함덕맛집 #국내여행추천 #가을제주여행#맛있는제주 #국내여행지 #함덕매운닭발맛집 #도민맛집 #함덕맛집 #함덕해수욕장 #함덕서우봉해변 #함덕매운맛집추천#제주시맛집 #함덕해수욕장맛집 #함덕해수욕장근처맛집  #함덕추천 #현지인맛집 #본초불닭발함덕점  #본초불닭함덕"	2020-12-03	139		"['#맛제주', '#함덕해변', '#함덕해변맛집', '#제주도동쪽맛집', '#함덕닭발매운맛집', '#함덕서우봉', '#제주도맛집', '#함덕본초불닭', '#조천맛집', '#함덕맛집', '#국내여행추천', '#가을제주여행', '#맛있는제주', '#국내여행지', '#함덕매운닭발맛집', '#도민맛집', '#함덕맛집', '#함덕해수욕장', '#함덕서우봉해변', '#함덕매운맛집추천', '#제주시맛집', '#함덕해수욕장맛집', '#함덕해수욕장근처맛집', '#함덕추천', '#현지인맛집', '#본초불닭발함덕점', '#본초불닭함덕']"	 
384	#울산 다녀온지 벌써 두달이 넘었짜나 언니랑 다원이 보구밍 ㅠㅡㅠ 🤍	2020-12-03	38	카페수피아	['#울산']	 
385	"[커다란 보름달이 뜬 #남원 #광한루원 🌕✨]⠀⠀벌써 2020년도 얼마 남지 않았네요!코로나-19로 어수선한 분위기 속에서 최선을 다하셨을 모든 수험생 여러분들!정말 정말 고생 많으셨습니다 :) 준비했던 노력만큼이나 앞으로의 앞날을 여행다녀왔습니다가 진심으로 응원합니다🙏커다란 보름달과 함께 얼마남지 않은 올해,우리모두 하루 하루 소중히, 뜻깊게 보내요😊💛⠀오늘 하루도 고생 많으셨습니다!⠀-⠀💌@_xd.pic 님의 여행 일기장⠀겨울에 접어든 요즘, 17시면 해가 저문답니다!우리 민족의 영원한 사람 지침서 '춘향전'의 발상지 광한루에서아름다운 야경을 바라보며, 소중한 사람들과 함게 분위기에 빠져보세요!특히 18시 이후에는 무료 입장이므로, 부담 없이 야경을 만끽할 수 있습니다:) 야경 사진, 삼각대만 있다면 어렵지 않아요! (DSLR, 휴대폰 모두 ok!)해가 저문 밤, 광한루원에 휘엉청 밝은 보름달 조형물 앞에서 특별한 인생샷을 남겨보세요!⠀📍장소 : 광한루원📍위치 : 전남 남원시 요천로 1447 광한루📍이용시간 : 연중무휴 08:00 - 20:00 (동절기 기준)📍입장료 : 성인 3,000원, 청소년 2,000원 등 (18시 이후 입장료 무료)⠀⠀#여행다녀왔습니다 로 남기는 우리들의 여행일기장⠀⠀#여행다녀왔습니다_전남 #여행다녀왔습니다_남원 #남원여행 #전남여행 #전남여행지추천 #광한루원보름달 #보름달 #달사진 #남원가볼만한곳 #국내여행 #국내여행지 #국내여행지추천 #국내여행사진 #여행사진"	2020-12-03	"1,600"	남원 광한루원	"['#남원', '#광한루원', '#여행다녀왔습니다', '#여행다녀왔습니다_전남', '#여행다녀왔습니다_남원', '#남원여행', '#전남여행', '#전남여행지추천', '#광한루원보름달', '#보름달', '#달사진', '#남원가볼만한곳', '#국내여행', '#국내여행지', '#국내여행지추천', '#국내여행사진', '#여행사진']"	 
386	"💌💌❤""이런 사람""대구에서 친구가 왔네요.많이 미안했던 친군데ᆢ형님이랑 둘이 힐링차~~다행히 숙소가 함덕이래서ᆢ같이 술을 마셔주진 못했지만ᆢ맛나게 잘 먹어줘서 고마웠어친구야!피곤했지ᆢ푹 좀 쉬구 만나서 반가웠다는 거ᆢ알지정말 간만이었어 그치무지 좋더라~~결혼식갔다 못보고 온 게 못내 맘에걸렸었거든~~정말 다행이야~~^^함덕본초불닭발/제주매운맛집/함덕맛집/함덕해수욕장맛집⛱함덕해수욕장🐓함덕매운맛집🐔open 오후4시 ~마지막주문10시40분까지🏝함덕해수욕장까지 도보로5분🏡제주 제주시 조천읍 신북로564🏜요리하는 시인,민턴매니아,바리스타🏝대표메뉴:무뼈닭발,국물닭발,소금구이날개봉,해물만두,오뎅탕🌱함덕해수욕장근처맛집,함덕서우봉🤳010-5303-7384👉배달의민족👈☘주문가능🌱포장가능(천원할인)https://url.kr/98k3nc#맛제주 #함덕해변 #함덕해변맛집#제주도동쪽맛집#함덕닭발매운맛집 #함덕서우봉#제주도맛집 #함덕본초불닭#조천맛집 #함덕맛집 #국내여행추천 #가을제주여행#맛있는제주 #국내여행지 #함덕매운닭발맛집 #도민맛집 #함덕맛집 #함덕해수욕장 #함덕서우봉해변 #함덕매운맛집추천#제주시맛집 #함덕해수욕장맛집 #함덕해수욕장근처맛집  #함덕추천 #현지인맛집 #본초불닭발함덕점  #본초불닭함덕"	2020-12-03	69		"['#맛제주', '#함덕해변', '#함덕해변맛집', '#제주도동쪽맛집', '#함덕닭발매운맛집', '#함덕서우봉', '#제주도맛집', '#함덕본초불닭', '#조천맛집', '#함덕맛집', '#국내여행추천', '#가을제주여행', '#맛있는제주', '#국내여행지', '#함덕매운닭발맛집', '#도민맛집', '#함덕맛집', '#함덕해수욕장', '#함덕서우봉해변', '#함덕매운맛집추천', '#제주시맛집', '#함덕해수욕장맛집', '#함덕해수욕장근처맛집', '#함덕추천', '#현지인맛집', '#본초불닭발함덕점', '#본초불닭함덕']"	 
387	🤦🏻‍♀️💙	2020-12-03	81	대왕암공원	[]	 
388	.제주여행#안돌오름 #비밀의숲제주 핫플 촬영지로도 유명하죠완전 몽환적 분위기로동화속에 있는 것 같아요~🤩정말 강추할만한 여행지네요!	2020-12-03	10		"['#안돌오름', '#비밀의숲제주']"	 
389	휘날리는	2020-12-03	65		[]	 
390	"오늘도 어김없이 시작되는 추억여행..💚칑구들이랑 순천에서 보낸 둘쨋 날❣순천토박이에게 추천받은 #순천로컬맛집#송치마을 #돈까스 와 #수제비 가 주 메뉴이다.어울리지 않는 조합 같으면서도, 절묘하게 잘 어우러졌다🤗그치만 뭐니뭐니해도, 송치마을에서 가장 맛있었던 건#산⛰ 처럼 수북히 쌓아주는 #오이무침 🥒진짜진짜 #최고의맛아직까지도 여행을 떠올리면가장 먼저 생각나는 #새콤달콤 오이무침💓#순천카페 #드로잉 에 들러서 #커피 한 잔 때리고~~순천에서 가장 좋아하는 명소 중 하나인,#순천만습지 한 바퀴 돌았당🥰17년 친구들과 함께한 #힐링여행 🍀순천에서의 마지막 식사는#토지촌 #닭구이#순천맛집 으로 자자하게 퍼져있는 #명성 답게너무너무 맛있었따😂😂😂그리고 #터미널 에서#서울아씨들 이랑 빠빠이...#봄#여름#가을#겨울#사계절언제가도 좋은 힐링도시 #순천 #국내여행지 로갱쟝히 추천드립미다😍#순천만#순천여행코스#순천명소#순천맛집추천"	2020-12-03	117		"['#순천로컬맛집', '#송치마을', '#돈까스', '#수제비', '#산⛰', '#오이무침', '#최고의맛아직까지도', '#새콤달콤', '#순천카페', '#드로잉', '#커피', '#순천만습지', '#힐링여행', '#토지촌', '#닭구이', '#순천맛집', '#명성', '#터미널', '#서울아씨들', '#봄', '#여름', '#가을', '#겨울', '#사계절언제가도', '#순천', '#국내여행지', '#순천만', '#순천여행코스', '#순천명소', '#순천맛집추천']"	 
391	일상의 멈춤	2020-12-03	60	"Seogwipo, Jeju Island, South Korea"	[]	 
392	"<여행하세요, 문경🙋🏻‍♂️>⠀#제작비지원#막힌_속_시원하게_뻥_뚫어줄_문경_여행지🤘🏻⠀어제 소개해드린 문경 여행지 다들 잘 보셨나요?🙂⠀오늘은 더 생생하게 느끼실수 있도록 영상도 함께 가져왔습니다🤘🏻⠀우울한 기분이시라면 하나하나 유심히 살펴봐주세요. 분명, 조금이나마 기분이 좋아질겁니다🙂⠀📌 #문경활공랜드 (1~3)⠀✔️경북 문경시 문경읍 활공장길 80 문경활공랜드✔️최근 바퀴달린집에 등장한 문경활공랜드 입니다. 스위스의 풍경을 연상케 하더라고요👀👍🏻✔️패러글라이딩 체험을 하지 않아도 잠시 주차 후 마음껏 사진을 찍을수 있으니 참고해주세요🙂⠀📌 #경체정 (4~5)⠀✔️경상북도 문경시 산양면 녹문리400-1✔️금천을 바라보고 있는 정자로 형제간 우애가 깊어 집안이 번성한다는 뜻을 가지고 있다고합니다👀✔️마루에 걸터 앉아 금천을 바라보며 차분한 시간을 보내보세요.⠀📌 #주암정 (사진6~7)⠀✔️경북 문경시 산북면 서중리 41-2✔️주암 채익하 선생을 기리기 위해 인천 채씨 후손들이 세운 곳입니다🙂✔️배 모양의 바위인 주암위에 세워진 정자가 기묘한 분위기를 뽐내고 있어요.✔️여름에는 정자 앞 연못에 연꽃이 가득 핀다고 합니다.✔️현재 코로나19로 인해 개방하지 않으니 참고해주세요🙂⠀📌 #고모산성 (사진8~10)⠀✔️경북 문경시 마성면 신현리✔️진남교반이 한눈에 내려다 보이는 곳으로 산성길을 따라 가볍게 걸어볼수 있는 장소입니다🙂✔️노을시간에 방문하시면 더욱더 감성적인 여행 가능👀👍🏻⠀⠀⠀다음 콘텐츠는 영상을 첨부해 더욱더 생생하게 보여드릴예정 입니다. 기대해주세요🤘🏻⠀해당 콘텐츠는 경상북도와 경상북도문화관광공사의 지원을 받아 제작되었습니다.⠀@gb_history 에서 더 많은 경북이야기를 만나보세요.⠀#경북여행 #3대문화권 #문경 #유교 #가야 #신라 #history경북 #gb_history"	2020-12-03	"1,067"	문경	"['#제작비지원', '#막힌_속_시원하게_뻥_뚫어줄_문경_여행지🤘🏻⠀어제', '#문경활공랜드', '#경체정', '#주암정', '#고모산성', '#경북여행', '#3대문화권', '#문경', '#유교', '#가야', '#신라', '#history경북', '#gb_history']"	 
393	"또 또 가고싶은 영덕 풀빌라 !복층독채에 프라이빗 풀장까지 있어서 넘 좋았당💦❤️바다가 코앞이라서 뷰는 말할것고없고 파도소리가 진짜.. 👍🏻완전 마음 차분하게 해준당 흑흑 1박은 넘 아쉬워..... 2박은 해야 안아쉬울거같움 ㅜ그리고 수영장도 수영장인데 1층내부에는 히노끼탕두 있다! 없는게 없당 ㄷ ㄷ ㄷ 그릇도 예쁘다 ,,..,조식도 전복죽인데 양도 완전 많고 하나부터 열까지 나를 만족시킨 펜션 💋다녀온지 벌써 두달 지났던데 또 갈수있는 기회가 생기길 ... ^___^ ......#영덕풀빌라 #풀빌라추천 #국내여행지 #비사이드후기이벤트 #비사이드펜션 #비사이드풀빌라 #영덕펜션 #펜션추천 #독채풀빌라 #고래불해수욕장"	2020-12-03			"['#영덕풀빌라', '#풀빌라추천', '#국내여행지', '#비사이드후기이벤트', '#비사이드펜션', '#비사이드풀빌라', '#영덕펜션', '#펜션추천', '#독채풀빌라', '#고래불해수욕장']"	 
394	"앞머리자르고 동그라미 되었다,,^^겨울버전으로 커플잠옷 데려왔는데 가격대비 무지 만족스러워요☺️핏도예쁘고 소재도 만족네이비에 노랑 조합도 정말 예뻐요!#러빈브리즈"	2020-12-03	37		['#러빈브리즈']	 
395	몽글몽글 구름🌤43초로 기분좋게 하루 마무리하기-타임랩스기운내보자구요 다들👊👊-	2020-12-03	0		[]	 
